framenr,timecode,total_num_of_tracked_features,total_total_horizontal_velocity,total_total_vertical_velocity,total_length_sum_vvec,total_length_sum_avec,grosshead_num_of_tracked_features,grosshead_total_horizontal_velocity,grosshead_total_vertical_velocity,grosshead_length_sum_vvec,grosshead_length_sum_avec,grosslefthand_num_of_tracked_features,grosslefthand_total_horizontal_velocity,grosslefthand_total_vertical_velocity,grosslefthand_length_sum_vvec,grosslefthand_length_sum_avec,grossrighthand_num_of_tracked_features,grossrighthand_total_horizontal_velocity,grossrighthand_total_vertical_velocity,grossrighthand_length_sum_vvec,grossrighthand_length_sum_avec,nethead_num_of_tracked_features,nethead_total_horizontal_velocity,nethead_total_vertical_velocity,nethead_length_sum_vvec,nethead_length_sum_avec,netlefthand_num_of_tracked_features,netlefthand_total_horizontal_velocity,netlefthand_total_vertical_velocity,netlefthand_length_sum_vvec,netlefthand_length_sum_avec,netrighthand_num_of_tracked_features,netrighthand_total_horizontal_velocity,netrighthand_total_vertical_velocity,netrighthand_length_sum_vvec,netrighthand_length_sum_avec,overlapping_left_hand_head,overlapping_right_hand_head,overlapping_left_right_hand,head_x_velocity,head_y_velocity,head_velocity_magnitude,lefthand_x_velocity,lefthand_y_velocity,lefthand_velocity_magnitude,righthand_x_velocity,righthand_y_velocity,righthand_velocity_magnitude,orientation_head_theta,orientation_head_omega,orientation_lefthand_theta,orientation_lefthand_omega,orientation_righthand_theta,orientation_righthand_omega,lefthand_x_position,lefthand_y_position,righthand_x_position,righthand_y_position,nose_x_position,nose_y_position,lefthand_x_position_hum,lefthand_y_position_hum,righthand_x_position_hum,righthand_y_position_hum,nose_x_position_hum,nose_y_position_hum,lefthand_x_position_hand,lefthand_y_position_hand,righthand_x_position_hand,righthand_y_position_hand,handcenter_x_position_hum,handcenter_y_position_hum,leftshoulder_x_position,leftshoulder_y_position,rightshoulder_x_position,rightshoulder_y_position,neck_x_position,neck_y_position
90,3600,497,25.44757080078125,114.27863311767578,117.07768722905794,42.237082972647137,497,25.44757080078125,114.27863311767578,117.07768722905794,42.237082972647137,79,3.8255157470703125,12.606718063354492,13.174365679606414,5.2311906540744859,79,3.8255157470703125,12.606718063354492,13.174365679606414,5.2311906540744859,418,21.622055053710938,101.67190551757812,103.9456090285734,37.496264106086635,0,0,0,0,0,0,0,0,0,0,0,0,3,10.703113049638205,24.731375875459328,26.948053392528877,28.076647827492451,163.82510075746393,166.21360290728987,10.301738372252316,174.63016862252306,174.93376348384314,2.7439750613960512,-0.58491078865462021,2.85189493833487,0.89718533935929656,1.6263862298552203,-1.9919720811580794,347.40310608173206,197.3311524829644,364.65111104429553,186.48643158804205,-1,-1,-0.073122738500999762,-0.12563002804864029,-0.0087645110287480118,-0.16609540452223115,-1.3731343283582089,-0.86567164179104472,-0.032179113736125878,0.020232688236795443,0.032179113736125871,-0.020232688236795415,-0.040943624764873884,-0.14586271628543573,238,275,506,274,367,231
91,3640,497,64.007720947265625,102.3953857421875,120.75513803625253,57.796890446511817,497,64.007720947265625,102.3953857421875,120.75513803625253,57.796890446511817,0,0,0,0,0,0,0,0,0,0,497,64.007720947265625,102.3953857421875,120.75513803625253,57.796890446511817,0,0,0,0,0,0,0,0,0,0,0,0,1,10.557150599477552,25.853576469499551,27.925988703075671,26.265791296210466,164.76015889969426,166.84064778425127,17.734082582306115,166.99274698667205,167.9317576612319,1.6137342422740766,-0.53551107488306637,1.5603536665920341,-2.6858111490818875,-2.412116984606739,0.060589497364110012,401.03613360064423,524.87615157996333,400.94772911951736,525.38335869238847,-1,-1,0.12700049850986656,1.0965528044028483,0.12667063104297524,1.0984453682551809,-1.3731343283582089,-0.86567164179104472,0.0001649337334456713,-0.00094628192616630358,-0.00016493373344564355,0.00094628192616630358,0.12683556477642088,1.0974990863290146,238,275,506,274,367,231
92,3680,495,113.39665222167969,98.717544555664062,150.34611514164271,44.873340563991498,495,113.39665222167969,98.717544555664062,150.34611514164271,44.873340563991498,0,0,0,0,0,0,0,0,0,0,495,113.39665222167969,98.717544555664062,150.34611514164271,44.873340563991498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60373983500522854,0.94248689423676524,1.1192780414982706,-15.356222409469979,-1.1247391359324865,15.397357072335698,-0.4730745645637171,-0.10869896076172836,0.48540190327998334,1.6729529116299184,-0.0082184615078335632,-2.5197273598289054,0.43606218456589119,1.7475652245834403,1.8984453672602757,399.93468867415299,526.85147028235292,400.11927620890776,520.47192556138612,-1,-1,0.12289062938116789,1.1039233965759436,0.12357938883920808,1.0801191252290527,-1.3731343283582089,-0.86567164179104472,-0.00034437972902008618,0.011902135673445446,0.00034437972902010006,-0.011902135673445446,0.12323500911018798,1.0920212609024982,238,275,506,274,367,231
93,3720,494,131.03671264648438,64.752365112304688,146.1625425642101,51.499979659298361,494,131.03671264648438,64.752365112304688,146.1625425642101,51.499979659298361,0,0,0,0,0,0,0,0,0,0,494,131.03671264648438,64.752365112304688,146.1625425642101,51.499979659298361,0,0,0,0,0,0,0,0,0,0,0,0,1,-10.789745146416152,-27.984757059995928,29.992752925191827,-26.195622197251481,-164.68890152094883,166.75924234200011,-19.950559866524713,-166.11172709684442,167.30550115906024,1.5972973192584095,0.56559395934810464,2.4324780357238165,2.6504064997968722,1.3847737499138124,0.11568708481437595,370.32368878170428,522.62667330809836,400.00157999038993,525.16596077086501,-1,-1,0.012401823812329392,1.0881592287615611,0.12314022384473854,1.0976341819808395,-1.3731343283582089,-0.86567164179104472,-0.055369200016204573,-0.0047374766096390797,0.055369200016204573,0.0047374766096393017,0.067771023828533963,1.0928967053712002,238,275,506,274,367,231
94,3760,490,130.38655090332031,-7.4903793334960938,130.6015254084875,93.204349357179353,490,130.38655090332031,-7.4903793334960938,130.6015254084875,93.204349357179353,1,0,0,0,0,1,0,0,0,0,489,130.38655090332031,-7.4903793334960938,130.6015254084875,93.204349357179353,0,0,0,0,0,0,0,0,0,0,0,57,5,-10.315291191451479,-27.450843986807136,29.324973451862871,-11.551900014518736,-162.75195705207108,163.16141062832421,-12.855158620899488,-169.37207835180817,169.85922414864473,2.8041408303261277,0.59290269227006653,2.7810856397648389,0.27950631327477971,1.9789393942121922,0.60283902810565748,347.54344427965003,197.47366724045528,360.21815647585834,188.24847136769728,-1,-1,-0.072599088508768533,-0.12509825656546536,-0.025305386284110686,-0.15952062922501015,-1.3731343283582089,-0.86567164179104472,-0.02364685111232892,0.017211186329772393,0.023646851112328927,-0.017211186329772393,-0.048952237396439613,-0.14230944289523775,238,275,506,274,367,231
95,3800,491,118.12342834472656,-72.094261169433594,138.38615110435816,45.25537485405674,491,118.12342834472656,-72.094261169433594,138.38615110435816,45.25537485405674,5,0.3857879638671875,-0.11501312255859375,0.40256722597035699,0.23917692140484001,5,0.3857879638671875,-0.11501312255859375,0.40256722597035699,0.23917692140484001,486,117.73764038085938,-71.979248046875,137.99697138649864,45.025648081378563,0,0,0,0,0,0,0,0,0,0,0,99,1,-0.37744011291010793,-2.4976842218622721,2.5260418664332027,0.51187873504773052,0.098918310024927791,0.52134889608807311,10.957306721706914,-5.8390041204694398,12.415979208762497,2.7831027037985425,-0.0020630104676617744,2.9914906622733759,0.021092100056540053,2.5904518061251274,-0.24442275443003747,347.2198887526668,197.12275920395621,374.29126274859095,186.4218040672487,-1,-1,-0.073806385251243264,-0.12640761491061117,0.027206204285787135,-0.16633655198787797,-1.3731343283582089,-0.86567164179104472,-0.050506294768515203,0.019964468538633401,0.050506294768515203,-0.019964468538633401,-0.023300090482728065,-0.14637208344924457,238,275,506,274,367,231
96,3840,498,91.949005126953125,-62.403766632080078,111.12537799129217,62.739068265272493,498,91.949005126953125,-62.403766632080078,111.12537799129217,62.739068265272493,14,1.0343017578125,-0.72869110107421875,1.2652157314066186,0.59748468008936162,14,1.0343017578125,-0.72869110107421875,1.2652157314066186,0.59748468008936162,484,90.914703369140625,-61.675075531005859,109.86035786603877,62.16119704158524,0,0,0,0,0,0,0,0,0,0,0,138,0,11.212504354046672,23.778174542107955,26.289196230475866,26.22453739834495,163.85580684827943,165.94110943240631,11.854368625704524,169.74743129970898,170.16085474739339,2.8000148093908042,-0.59750021909835238,2.823269839877919,-2.5071661561530112,1.4900938853521173,-1.7835070183035315,348.56720174974549,197.67150386050514,382.13276991927216,176.5704631267584,-1,-1,-0.068779097948710843,-0.12436006022199574,0.056465559400269268,-0.20309528684045375,-1.3731343283582089,-0.86567164179104472,-0.062622328674490052,0.039367613309229013,0.062622328674490052,-0.039367613309228999,-0.0061567692742207879,-0.16372767353122475,238,275,506,274,367,231
97,3880,499,74.758255004882812,14.434555053710938,76.139037759704436,98.4741061057601,499,74.758255004882812,14.434555053710938,76.139037759704436,98.4741061057601,0,0,0,0,0,0,0,0,0,0,499,74.758255004882812,14.434555053710938,76.139037759704436,98.4741061057601,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0870949503595853,-1.0538888417637011,1.5140862333075169,0.18115214988577577,0.26013113127261533,0.31699259749307901,-11.564721667940717,5.7238466819894711,12.903689708601156,1.5881022656018378,-0.017319733593326392,-2.0228416500326465,-0.18637502351364499,-0.9765622304819358,0.14429990403972148,399.6689635493567,524.83437290051506,398,525.91666666666663,-1,-1,0.12189911772148024,1.0963969138078919,0.11567164179104478,1.1004353233830844,-1.3731343283582089,-0.86567164179104472,0.0031137379652177305,-0.0020192047875962071,-0.0031137379652177305,0.0020192047875962071,0.11878537975626251,1.0984161185954882,238,275,506,274,367,231
98,3920,498,53.2001953125,54.056358337402344,75.844252636503683,37.339116320035195,498,53.2001953125,54.056358337402344,75.844252636503683,37.339116320035195,0,0,0,0,0,0,0,0,0,0,498,53.2001953125,54.056358337402344,75.844252636503683,37.339116320035195,0,0,0,0,0,0,0,0,0,0,0,62,4,-13.6613233037817,-23.819779767996337,27.459309215752253,-25.357938289465437,-163.8952622413361,165.84535573674853,-9.105267354694206,-164.86537572256327,165.1166194110769,2.7653753422041514,0.61029321225268951,2.450519792850629,2.4999505425253759,1.7786936934315603,0.81162246649716141,348.92950604951704,198.19176612305037,359.00332658339073,188.01815649073734,-1,-1,-0.067427216233145348,-0.12241878312294638,-0.029838333644064435,-0.16038001309426364,-1.3731343283582089,-0.86567164179104472,-0.018794441294540457,0.018980614985658645,0.018794441294540457,-0.018980614985658617,-0.048632774938604892,-0.14139939810860502,238,275,506,274,367,231
99,3960,495,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.44672585290283,3.042175431651394,3.9040105988850011,0.01179046045439236,-0.57395885260375223,0.57407994168054888,10.393069353610429,4.083879365401387,11.166645031526144,2.8086886901072168,0.021656673951532701,2.9770594350181052,0.26326982108373809,0.64668270251238691,-0.56600549545958667,348.95308697042583,197.04384841784287,379.78946529061159,196.18591522154011,-1,-1,-0.067339227722291686,-0.12670205814237737,0.047721885412729807,-0.12990330141216375,-1.3731343283582089,-0.86567164179104472,-0.057530556567510743,0.0016006216348931901,0.057530556567510743,-0.0016006216348931901,-0.0098086711547809395,-0.12830267977727056,238,275,506,274,367,231
